,is_smsing,safe_info,domain_old_info,is_ip,url_length,number_of_subdomains,is_https,special_characters,tlds_blackist,make_redirection,is_suspended,count_dictionary,creation_year,creation_month,creation_day,updated_year,updated_month,updated_day,days_difference,Predicted_is_smsing
568,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
569,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
570,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
571,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
572,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
573,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
574,1,0,0,1,48,2,0,1,0,0,,2,,,,,,,,1
575,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
576,1,0,0,1,34,2,0,0,0,1,,2,,,,,,,,0
577,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
578,1,0,0,0,25,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
579,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
580,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
581,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
582,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
583,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
584,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
585,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
586,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
587,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
588,1,0,0,1,48,2,0,1,0,0,,2,,,,,,,,1
589,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
590,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,0
591,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
592,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
593,1,0,0,0,33,1,1,0,0,0,0.0,6,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
594,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
595,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
596,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
597,1,0,0,0,33,1,1,0,0,0,0.0,6,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
598,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
599,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
600,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
601,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,0
602,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,1
603,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
604,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
605,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,0
606,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
607,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
608,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
609,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
610,1,0,0,0,33,1,1,0,0,0,0.0,7,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
611,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
612,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,0
613,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
614,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
615,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
616,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
617,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
618,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
619,1,0,0,1,34,2,0,0,0,1,,2,,,,,,,,1
620,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
621,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
622,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,0
623,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,0
624,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
625,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
626,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
627,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
628,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
629,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,0
630,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
631,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
632,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
633,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
634,1,0,0,0,33,1,1,0,0,0,0.0,2,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
635,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
636,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
637,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
638,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
639,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
640,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,0
641,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
642,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
643,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
644,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
645,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
646,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
647,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
648,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
649,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
650,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
651,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,0
652,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
653,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
654,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
655,1,0,0,1,34,2,0,0,0,1,,8,,,,,,,,1
656,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
657,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
658,1,0,0,0,33,1,1,0,0,0,0.0,7,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
659,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
660,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
661,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
662,1,0,0,0,33,1,1,0,0,0,0.0,7,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
663,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
664,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
665,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
666,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
667,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
668,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
669,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
670,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
671,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
672,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
673,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
674,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
675,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
676,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
677,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
678,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
679,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
680,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
681,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
682,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
683,1,0,0,0,33,1,1,0,0,0,0.0,3,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
684,1,0,0,0,33,1,1,0,0,0,0.0,6,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
685,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
686,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,0
687,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
688,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
689,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
690,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
691,1,0,0,1,34,2,0,0,0,1,,2,,,,,,,,1
692,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
693,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
694,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
695,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
696,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
697,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
698,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
699,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
700,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,0
701,1,0,0,0,33,1,1,0,0,0,0.0,2,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
702,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
703,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
704,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
705,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
706,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
707,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
708,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
709,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
710,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
711,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
712,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
713,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
714,1,0,0,0,33,1,1,0,0,0,0.0,6,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
715,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,0
716,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
717,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
718,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,0
719,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,0
720,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,0
721,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
722,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
723,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
724,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
725,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
726,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
727,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
728,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,0
729,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
730,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
731,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
732,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
733,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,0
734,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,0
735,1,0,0,0,33,1,1,0,0,0,0.0,3,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
736,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
737,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
738,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
739,1,0,0,1,22,2,0,0,0,0,,2,,,,,,,,1
740,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
741,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
742,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
743,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
744,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
745,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
746,1,0,0,0,50,0,0,1,1,0,0.0,2,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
747,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
748,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
749,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
750,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
751,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
752,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
753,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
754,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
755,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,0
756,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
757,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
758,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
759,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
760,1,0,0,1,22,2,0,0,0,0,,2,,,,,,,,1
761,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
762,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
763,1,0,0,1,48,2,0,1,0,0,,2,,,,,,,,0
764,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
765,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
766,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
767,1,0,0,0,25,0,0,0,1,0,0.0,2,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
768,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
769,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
770,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
771,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
772,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
773,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,0
774,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,0
775,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
776,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,0
777,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
778,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
779,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,0
780,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
781,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
782,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
783,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,0
784,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
785,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
786,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
787,1,0,0,0,25,0,0,0,1,0,0.0,2,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
788,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
789,1,0,0,1,22,2,0,0,0,0,,2,,,,,,,,1
790,1,0,0,0,33,1,1,0,0,0,0.0,3,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
791,1,0,0,0,33,1,1,0,0,0,0.0,6,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
792,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
793,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
794,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
795,1,0,0,0,25,0,0,0,1,0,0.0,2,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
796,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
797,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
798,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
799,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
800,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,1
801,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
802,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
803,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
804,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
805,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
806,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
807,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,0
808,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
809,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
810,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
811,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
812,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
813,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
814,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
815,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
816,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
817,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
818,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
819,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
820,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
821,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
822,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
823,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
824,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
825,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
826,1,0,0,1,48,2,0,1,0,0,,2,,,,,,,,1
827,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
828,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
829,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
830,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
831,1,0,0,0,33,1,1,0,0,0,0.0,2,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
832,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
833,1,0,0,0,25,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
834,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
835,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
836,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
837,1,0,0,0,33,1,1,0,0,0,0.0,2,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
838,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
839,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
840,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,0
841,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,0
842,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
843,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
844,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
845,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
846,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
847,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
848,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,0
849,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
850,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
851,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
852,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,0
853,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
854,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
855,1,0,0,0,33,1,1,0,0,0,0.0,2,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
